 k=    5.0000000000000000      a=   2.5000000000000000      b=  0.50000000000000000      r/b=           8
 x   SS-8 b
   0.0000000000000000       -5.3683809321163425E-004
   5.5555555555555558E-003  -5.3661161585755353E-004
   1.1111111111111112E-002  -5.3593146906712153E-004
   1.6666666666666666E-002  -5.3479552816757415E-004
   2.2222222222222223E-002  -5.3320031592908915E-004
   2.7777777777777776E-002  -5.3114109453651583E-004
   3.3333333333333333E-002  -5.2861198704021292E-004
   3.8888888888888890E-002  -5.2560612190188287E-004
   4.4444444444444446E-002  -5.2211579356734028E-004
   5.0000000000000003E-002  -5.1813263193585871E-004
   5.5555555555555552E-002  -5.1364777406086098E-004
   6.1111111111111109E-002  -5.0865203229825560E-004
   6.6666666666666666E-002  -5.0313605426037771E-004
   7.2222222222222215E-002  -4.9709047119248883E-004
   7.7777777777777779E-002  -4.9050603263879188E-004
   8.3333333333333329E-002  -4.8337372641396240E-004
   8.8888888888888892E-002  -4.7568488388640795E-004
   9.4444444444444456E-002  -4.6743127138529773E-004
  0.10000000000000002       -4.5860516916247922E-004
  0.10555555555555558       -4.4919943978813409E-004
  0.11111111111111115       -4.3920758815675154E-004
  0.11666666666666671       -4.2862381545173635E-004
  0.12222222222222227       -4.1744306948141794E-004
  0.12777777777777782       -4.0566109376813695E-004
  0.13333333333333339       -3.9327447764793318E-004
  0.13888888888888895       -3.8028070941517454E-004
  0.14444444444444451       -3.6667823421213536E-004
  0.15000000000000008       -3.5246651790538477E-004
  0.15555555555555564       -3.3764611760262798E-004
  0.16111111111111120       -3.2221875875487478E-004
  0.16666666666666677       -3.0618741799329728E-004
  0.17222222222222233       -2.8955641003093580E-004
  0.17777777777777790       -2.7233147620663750E-004
  0.18333333333333346       -2.5451987166698136E-004
  0.18888888888888902       -2.3613044786913959E-004
  0.19444444444444459       -2.1717372710825132E-004
  0.20000000000000015       -1.9766196613663293E-004
  0.20555555555555571       -1.7760920659597588E-004
  0.21111111111111128       -1.5703131082156116E-004
  0.21666666666666684       -1.3594598246677349E-004
  0.22222222222222240       -1.1437277220918692E-004
  0.22777777777777797       -9.2333069441455297E-005
  0.23333333333333353       -6.9850081273271347E-005
  0.23888888888888909       -4.6948800373288985E-005
  0.24444444444444466       -2.3655963195363125E-005
  0.25000000000000022       -1.3374763947027028E-014
  0.25555555555555576        2.3989022011760243E-005
  0.26111111111111135        4.8279461742700759E-005
  0.26666666666666689        7.2838172194253034E-005
  0.27222222222222248        9.7630573325336667E-005
  0.27777777777777801        1.2262072910797949E-004
  0.28333333333333360        1.4777142861515023E-004
  0.28888888888888914        1.7304427095940063E-004
  0.29444444444444473        1.9839975397138726E-004
  0.30000000000000027        2.2379736653738389E-004
  0.30555555555555586        2.4919568452373074E-004
  0.31111111111111139        2.7455247020935735E-004
  0.31666666666666698        2.9982477512944909E-004
  0.32222222222222252        3.2496904620758055E-004
  0.32777777777777811        3.4994123502336220E-004
  0.33333333333333365        3.7469691002941651E-004
  0.33888888888888924        3.9919137149754304E-004
  0.34444444444444478        4.2337976893988820E-004
  0.35000000000000037        4.4721722071799068E-004
  0.35555555555555590        4.7065893552105585E-004
  0.36111111111111149        4.9366033536553410E-004
  0.36666666666666703        5.1617717974088238E-004
  0.37222222222222262        5.3816569050197489E-004
  0.37777777777777816        5.5958267708694238E-004
  0.38333333333333375        5.8038566162020751E-004
  0.38888888888888928        6.0053300344497130E-004
  0.39444444444444487        6.1998402261631428E-004
  0.40000000000000041        6.3869912187683225E-004
  0.40555555555555600        6.5663990663015960E-004
  0.41111111111111154        6.7376930242474557E-004
  0.41666666666666713        6.9005166946021991E-004
  0.42222222222222267        7.0545291363253851E-004
  0.42777777777777826        7.1994059363987019E-004
  0.43333333333333379        7.3348402368226249E-004
  0.43888888888888938        7.4605437129979138E-004
  0.44444444444444492        7.5762474991131906E-004
  0.45000000000000051        7.6817030563362245E-004
  0.45555555555555605        7.7766829798417870E-004
  0.46111111111111164        7.8609817409368862E-004
  0.46666666666666717        7.9344163608360612E-004
  0.47222222222222276        7.9968270129158407E-004
  0.47777777777777830        8.0480775506120827E-004
  0.48333333333333389        8.0880559584503597E-004
  0.48888888888888943        8.1166747240562500E-004
  0.49444444444444502        8.1338711293724023E-004
