 k=    5.0000000000000000      a=   2.5000000000000000      b=  0.50000000000000000      r/b=          12
 x   TT-12b
   0.0000000000000000       -4.3662076437157426E-004
   5.5555555555555558E-003  -4.3596793793566956E-004
   1.1111111111111112E-002  -4.3402225952115738E-004
   1.6666666666666666E-002  -4.3082176546237601E-004
   2.2222222222222223E-002  -4.2642855973454535E-004
   2.7777777777777776E-002  -4.2092666646023825E-004
   3.3333333333333333E-002  -4.1441869913235379E-004
   3.8888888888888890E-002  -4.0702124828406587E-004
   4.4444444444444446E-002  -3.9885913380413173E-004
   5.0000000000000003E-002  -3.9005898954953946E-004
   5.5555555555555552E-002  -3.8074291537666205E-004
   6.1111111111111109E-002  -3.7102300730060294E-004
   6.6666666666666666E-002  -3.6099740534300796E-004
   7.2222222222222215E-002  -3.5074815071228777E-004
   7.7777777777777779E-002  -3.4034076688923854E-004
   8.3333333333333329E-002  -3.2982520517256314E-004
   8.8888888888888892E-002  -3.1923767908673611E-004
   9.4444444444444456E-002  -3.0860293249236853E-004
  0.10000000000000002       -2.9793658537168759E-004
  0.10555555555555558       -2.8724732298364436E-004
  0.11111111111111115       -2.7653880248897138E-004
  0.11666666666666671       -2.6581123134375873E-004
  0.12222222222222227       -2.5506262286977504E-004
  0.12777777777777782       -2.4428976209995315E-004
  0.13333333333333339       -2.3348892647912840E-004
  0.13888888888888895       -2.2265640757013436E-004
  0.14444444444444451       -2.1178887618836210E-004
  0.15000000000000008       -2.0088362737083506E-004
  0.15555555555555564       -1.8993873504821930E-004
  0.16111111111111120       -1.7895314015876809E-004
  0.16666666666666677       -1.6792669062892427E-004
  0.17222222222222233       -1.5686014725551059E-004
  0.17777777777777790       -1.4575516601525156E-004
  0.18333333333333346       -1.3461426458710252E-004
  0.18888888888888902       -1.2344077877089006E-004
  0.19444444444444459       -1.1223881289492022E-004
  0.20000000000000015       -1.0101318711726068E-004
  0.20555555555555571       -8.9769383643489265E-005
  0.21111111111111128       -7.8513493239657016E-005
  0.21666666666666684       -6.7252162949837352E-005
  0.22222222222222240       -5.5992545590690399E-005
  0.22777777777777797       -4.4742251356561954E-005
  0.23333333333333353       -3.3509301700476763E-005
  0.23888888888888909       -2.2302085541915268E-005
  0.24444444444444466       -1.1129317774860282E-005
  0.25000000000000022        4.0434339338487140E-019
  0.25555555555555576        1.1076616625402279E-005
  0.26111111111111135        2.2091066542633270E-005
  0.26666666666666689        3.3033703081399700E-005
  0.27222222222222248        4.3894730014657031E-005
  0.27777777777777801        5.4664231504781949E-005
  0.28333333333333360        6.5332200560797493E-005
  0.28888888888888914        7.5888566118253217E-005
  0.29444444444444473        8.6323218844933271E-005
  0.30000000000000027        9.6626035765397066E-005
  0.30555555555555586        1.0678690378866416E-004
  0.31111111111111139        1.1679574221664983E-004
  0.31666666666666698        1.2664252429705049E-004
  0.32222222222222252        1.3631729788504397E-004
  0.32777777777777811        1.4581020526109281E-004
  0.33333333333333365        1.5511150215735122E-004
  0.33888888888888924        1.6421157602568612E-004
  0.34444444444444478        1.7310096358994794E-004
  0.35000000000000037        1.8177036770387664E-004
  0.35555555555555590        1.9021067354831864E-004
  0.36111111111111149        1.9841296418839657E-004
  0.36666666666666703        2.0636853550138888E-004
  0.37222222222222262        2.1406891050061659E-004
  0.37777777777777816        2.2150585306757308E-004
  0.38333333333333375        2.2867138109863421E-004
  0.38888888888888928        2.3555777906743118E-004
  0.39444444444444487        2.4215761003523739E-004
  0.40000000000000041        2.4846372708766388E-004
  0.40555555555555600        2.5446928421439741E-004
  0.41111111111111154        2.6016774663627278E-004
  0.41666666666666713        2.6555290057201091E-004
  0.42222222222222267        2.7061886245772267E-004
  0.42777777777777826        2.7536008762021728E-004
  0.43333333333333379        2.7977137838253440E-004
  0.43888888888888938        2.8384789163062930E-004
  0.44444444444444492        2.8758514582036721E-004
  0.45000000000000051        2.9097902743540510E-004
  0.45555555555555605        2.9402579688493960E-004
  0.46111111111111164        2.9672209383532647E-004
  0.46666666666666717        2.9906494202639242E-004
  0.47222222222222276        3.0105175345499050E-004
  0.47777777777777830        3.0268033207242728E-004
  0.48333333333333389        3.0394887687430424E-004
  0.48888888888888943        3.0485598443934589E-004
  0.49444444444444502        3.0540065091748571E-004
