 k=    5.0000000000000000      a=   2.5000000000000000      b=  0.50000000000000000      r/b=          10
 x   TT-10b
   0.0000000000000000       -7.2446927674314798E-004
   5.5555555555555558E-003  -7.2329591955577342E-004
   1.1111111111111112E-002  -7.1980067409735740E-004
   1.6666666666666666E-002  -7.1405723190398488E-004
   2.2222222222222223E-002  -7.0618566952232150E-004
   2.7777777777777776E-002  -6.9634796818574690E-004
   3.3333333333333333E-002  -6.8474120175604839E-004
   3.8888888888888890E-002  -6.7158828085121867E-004
   4.4444444444444446E-002  -6.5712661468153555E-004
   5.0000000000000003E-002  -6.4159565334948097E-004
   5.5555555555555552E-002  -6.2522475087631551E-004
   6.1111111111111109E-002  -6.0822288859732696E-004
   6.6666666666666666E-002  -5.9077143118149245E-004
   7.2222222222222215E-002  -5.7302040131205253E-004
   7.7777777777777779E-002  -5.5508804044942085E-004
   8.3333333333333329E-002  -5.3706291856222036E-004
   8.8888888888888892E-002  -5.1900765901596315E-004
   9.4444444444444456E-002  -5.0096340597431178E-004
  0.10000000000000002       -4.8295436552048406E-004
  0.10555555555555558       -4.6499199081407938E-004
  0.11111111111111115       -4.4707858942943024E-004
  0.11666666666666671       -4.2921028166980995E-004
  0.12222222222222227       -4.1137933247079587E-004
  0.12777777777777782       -3.9357592859052545E-004
  0.13333333333333339       -3.7578949151874949E-004
  0.13888888888888895       -3.5800961712874053E-004
  0.14444444444444451       -3.4022672431220565E-004
  0.15000000000000008       -3.2243248227971946E-004
  0.15555555555555564       -3.0462007310020478E-004
  0.16111111111111120       -2.8678433402834020E-004
  0.16666666666666677       -2.6892181389768090E-004
  0.17222222222222233       -2.5103076947061311E-004
  0.17777777777777790       -2.3311112099701702E-004
  0.18333333333333346       -2.1516438109396634E-004
  0.18888888888888902       -1.9719356714830105E-004
  0.19444444444444459       -1.7920310450751783E-004
  0.20000000000000015       -1.6119872554879591E-004
  0.20555555555555571       -1.4318736811387816E-004
  0.21111111111111128       -1.2517707563750163E-004
  0.21666666666666684       -1.0717690045949782E-004
  0.22222222222222240       -8.9196811215739390E-005
  0.22777777777777797       -7.1247604786445402E-005
  0.23333333333333353       -5.3340822991386351E-005
  0.23888888888888909       -3.5488674028664022E-005
  0.24444444444444466       -1.7703958526603978E-005
  0.25000000000000022        6.4300874169453336E-019
  0.25555555555555576        1.7609420543009593E-005
  0.26111111111111135        3.5110126117775200E-005
  0.26666666666666689        5.2487601683423409E-005
  0.27222222222222248        6.9727048740861829E-005
  0.27777777777777801        8.6813436870458290E-005
  0.28333333333333360        1.0373155245472304E-004
  0.28888888888888914        1.2046604481280747E-004
  0.29444444444444473        1.3700146995511691E-004
  0.30000000000000027        1.5332233214521192E-004
  0.30555555555555586        1.6941312343811909E-004
  0.31111111111111139        1.8525836135003252E-004
  0.31666666666666698        2.0084262478768764E-004
  0.32222222222222252        2.1615058836530195E-004
  0.32777777777777811        2.3116705520510603E-004
  0.33333333333333365        2.4587698832562855E-004
  0.33888888888888924        2.6026554068607580E-004
  0.34444444444444478        2.7431808397146326E-004
  0.35000000000000037        2.8802023616444141E-004
  0.35555555555555590        3.0135788797104097E-004
  0.36111111111111149        3.1431722814370829E-004
  0.36666666666666703        3.2688476772682991E-004
  0.37222222222222262        3.3904736327546346E-004
  0.37777777777777816        3.5079223907424483E-004
  0.38333333333333375        3.6210700837255826E-004
  0.38888888888888928        3.7297969364235244E-004
  0.39444444444444487        3.8339874592047330E-004
  0.40000000000000041        3.9335306320063866E-004
  0.40555555555555600        4.0283200790853347E-004
  0.41111111111111154        4.1182542347104165E-004
  0.41666666666666713        4.2032364996908464E-004
  0.42222222222222267        4.2831753890036617E-004
  0.42777777777777826        4.3579846705659472E-004
  0.43333333333333379        4.4275834947924520E-004
  0.43888888888888938        4.4918965154779527E-004
  0.44444444444444492        4.5508540016543159E-004
  0.45000000000000051        4.6043919406309544E-004
  0.45555555555555605        4.6524521320402381E-004
  0.46111111111111164        4.6949822727977518E-004
  0.46666666666666717        4.7319360338980991E-004
  0.47222222222222276        4.7632731269659981E-004
  0.47777777777777830        4.7889593631881281E-004
  0.48333333333333389        4.8089667024707016E-004
  0.48888888888888943        4.8232732938398147E-004
  0.49444444444444502        4.8318635070962853E-004
