 k=    2.0000000000000000      a=   1.0000000000000000      b=  0.50000000000000000      r/b=           6
 x   TT-6b
   0.0000000000000000       -3.7488563295773115E-005
   5.5555555555555558E-003  -3.7462291727384228E-005
   1.1111111111111112E-002  -3.7383544770839541E-005
   1.6666666666666666E-002  -3.7252525199521434E-005
   2.2222222222222223E-002  -3.7069569398129626E-005
   2.7777777777777776E-002  -3.6835145020423623E-005
   3.3333333333333333E-002  -3.6549847738785114E-005
   3.8888888888888890E-002  -3.6214397115265038E-005
   4.4444444444444446E-002  -3.5829631633484149E-005
   5.0000000000000003E-002  -3.5396502941166637E-005
   5.5555555555555552E-002  -3.4916069364145018E-005
   6.1111111111111109E-002  -3.4389488764180379E-005
   6.6666666666666666E-002  -3.3818010824581818E-005
   7.2222222222222215E-002  -3.3202968858930168E-005
   7.7777777777777779E-002  -3.2545771248659874E-005
   8.3333333333333329E-002  -3.1847892624199093E-005
   8.8888888888888892E-002  -3.1110864911153662E-005
   9.4444444444444456E-002  -3.0336268367019334E-005
  0.10000000000000002       -2.9525722734592438E-005
  0.10555555555555558       -2.8680878635252594E-005
  0.11111111111111115       -2.7803409318457510E-005
  0.11666666666666671       -2.6895002873215709E-005
  0.12222222222222227       -2.5957354993333305E-005
  0.12777777777777782       -2.4992162371458842E-005
  0.13333333333333339       -2.4001116778152414E-005
  0.13888888888888895       -2.2985899862291907E-005
  0.14444444444444451       -2.1948178689058610E-005
  0.15000000000000008       -2.0889602012439810E-005
  0.15555555555555564       -1.9811797261474277E-005
  0.16111111111111120       -1.8716368204007311E-005
  0.16666666666666677       -1.7604893238987804E-005
  0.17222222222222233       -1.6478924258586885E-005
  0.17777777777777790       -1.5339986014709246E-005
  0.18333333333333346       -1.4189575920685840E-005
  0.18888888888888902       -1.3029164217825306E-005
  0.19444444444444459       -1.1860194437703056E-005
  0.20000000000000015       -1.0684084094168355E-005
  0.20555555555555571       -9.5022255436149022E-006
  0.21111111111111128       -8.3159869576634747E-006
  0.21666666666666684       -7.1267133586555064E-006
  0.22222222222222240       -5.9357276749106036E-006
  0.22777777777777797       -4.7443317792739769E-006
  0.23333333333333353       -3.5538074808469408E-006
  0.23888888888888909       -2.3654174457858944E-006
  0.24444444444444466       -1.1804060285596961E-006
  0.25000000000000022        4.2882928262998774E-020
  0.25555555555555576        1.1745908371667815E-006
  0.26111111111111135        2.3421731508556058E-006
  0.26666666666666689        3.5015697025927550E-006
  0.27222222222222248        4.6516190906350901E-006
  0.27777777777777801        5.7911756108029711E-006
  0.28333333333333360        6.9191092308797345E-006
  0.28888888888888914        8.0343056731108851E-006
  0.29444444444444473        9.1356665983541976E-006
  0.30000000000000027        1.0222109884737143E-005
  0.30555555555555586        1.1292569993226397E-005
  0.31111111111111139        1.2345998412260396E-005
  0.31666666666666698        1.3381364173505177E-005
  0.32222222222222252        1.4397654430832091E-005
  0.32777777777777811        1.5393875094754777E-005
  0.33333333333333365        1.6369051514779118E-005
  0.33888888888888924        1.7322229202392652E-005
  0.34444444444444478        1.8252474587732246E-005
  0.35000000000000037        1.9158875803308777E-005
  0.35555555555555590        2.0040543488520635E-005
  0.36111111111111149        2.0896611609049875E-005
  0.36666666666666703        2.1726238285595413E-005
  0.37222222222222262        2.2528606626752444E-005
  0.37777777777777816        2.3302925561194193E-005
  0.38333333333333375        2.4048430664645588E-005
  0.38888888888888928        2.4764384977459564E-005
  0.39444444444444487        2.5450079808910849E-005
  0.40000000000000041        2.6104835524615352E-005
  0.40555555555555600        2.6728002313751189E-005
  0.41111111111111154        2.7318960933024638E-005
  0.41666666666666713        2.7877123424560192E-005
  0.42222222222222267        2.8401933805129736E-005
  0.42777777777777826        2.8892868724347982E-005
  0.43333333333333379        2.9349438089664578E-005
  0.43888888888888938        2.9771185656179192E-005
  0.44444444444444492        3.0157689579478933E-005
  0.45000000000000051        3.0508562929875874E-005
  0.45555555555555605        3.0823454166576505E-005
  0.46111111111111164        3.1102047570474369E-005
  0.46666666666666717        3.1344063634399545E-005
  0.47222222222222276        3.1549259409797068E-005
  0.47777777777777830        3.1717428808944124E-005
  0.48333333333333389        3.1848402861940805E-005
  0.48888888888888943        3.1942049927834558E-005
  0.49444444444444502        3.1998275859361003E-005
