          50   573.79192282306713     
         100   440.17896829827276     
         150   318.51923027475658     
         200   195.31928394456222     
         250   104.65601930945633     
         300   14.728597841688568     
         350  -81.050875452612843     
         400  -171.79365835754740     
         450  -254.76706679288455     
         500  -330.68244573139708     
         550  -400.29650545685917     
         600  -468.74612234364889     
         650  -536.30022031273404     
         700  -598.82043657090355     
         750  -662.55098760576846     
         800  -724.20923349993325     
         850  -784.83240893193044     
         900  -841.24884966834668     
         950  -897.46815333640234     
        1000  -954.64248324362200     
        1050  -1009.7349701321210     
        1100  -1062.9304486412266     
        1150  -1113.5106033181360     
        1200  -1163.8103367362235     
        1250  -1211.8305734822918     
        1300  -1258.6340708930572     
        1350  -1304.6438428807533     
        1400  -1348.9461171470532     
        1450  -1391.9110956410841     
        1500  -1433.9505221661825     
        1550  -1474.3625704991316     
        1600  -1513.4406958463396     
        1650  -1552.1106736454683     
        1700  -1589.2043349798482     
        1750  -1625.1258374428664     
        1800  -1660.1216593903971     
        1850  -1694.6887749245479     
        1900  -1728.6109161931311     
        1950  -1761.7870799752379     
        2000  -1793.8682672318407     
        2050  -1826.4242991930694     
        2100  -1858.9890217834634     
        2150  -1892.3536684032263     
        2200  -1925.0069301448814     
        2250  -1957.3370818876597     
        2300  -1988.4937017148079     
        2350  -2018.4994439268689     
        2400  -2047.3920886384781     
        2450  -2075.6619813204916     
        2500  -2103.6362716202002     
        2550  -2130.9195323647609     
        2600  -2157.2503444435683     
        2650  -2183.9440374034994     
        2700  -2210.5031861364700     
        2750  -2236.4670232385624     
        2800  -2261.7994130632696     
        2850  -2288.0707912553999     
        2900  -2314.5752808242996     
        2950  -2340.5086361640024     
        3000  -2366.0899725200943     
        3050  -2392.0099086965042     
        3100  -2417.9351270853967     
        3150  -2443.5289339594733     
        3200  -2468.4549296090318     
        3250  -2492.7459951360352     
        3300  -2516.7802363137585     
        3350  -2540.4312475093857     
        3400  -2563.5976856316547     
        3450  -2586.1191857921840     
        3500  -2608.1715520434464     
        3550  -2629.8962785408821     
        3600  -2651.4865688743921     
        3650  -2673.6695419560779     
        3700  -2695.5493607330845     
        3750  -2717.0400040832542     
        3800  -2738.1146037000440     
        3850  -2758.6701696912851     
        3900  -2778.8116349171437     
        3950  -2798.8479748114705     
        4000  -2818.7660293298459     
        4050  -2838.4605026319564     
        4100  -2857.6857147464948     
        4150  -2876.5418664277904     
        4200  -2895.1995493666241     
        4250  -2913.7664340011170     
        4300  -2932.0300861619662     
        4350  -2949.9814303062913     
        4400  -2967.7448857423728     
        4450  -2986.2993116618404     
        4500  -3004.5499543867372     
        4550  -3022.7167469732312     
        4600  -3040.8253639237050     
        4650  -3059.1253166859842     
        4700  -3077.2635157755021     
        4750  -3095.1663034951521     
        4800  -3112.7894017171325     
        4850  -3130.0571654832979     
        4900  -3147.0311599217143     
        4950  -3163.9687805091803     
        5000  -3180.7068230454074     
        5050  -3197.3363096051949     
        5100  -3213.7501000989487     
        5150  -3229.8488882509596     
        5200  -3245.7025176808975     
        5250  -3261.3382713142946     
        5300  -3276.8902293751967     
        5350  -3292.3787170275141     
        5400  -3307.6463248144560     
        5450  -3322.6428880463254     
        5500  -3338.2599889049161     
        5550  -3354.3494536604467     
        5600  -3370.2330894575725     
        5650  -3385.8501268151804     
        5700  -3401.2369301563599     
        5750  -3417.0179056497864     
        5800  -3432.7020561871273     
        5850  -3448.2393500571270     
        5900  -3464.0896480703177     
        5950  -3480.1536287921754     
        6000  -3496.2930631216541     
        6050  -3512.6820823546946     
        6100  -3529.0321207605884     
        6150  -3545.1845066533833     
        6200  -3561.3732620901824     
        6250  -3577.6241308305612     
        6300  -3593.8559111248796     
        6350  -3609.8477324687951     
        6400  -3625.6512464628495     
        6450  -3641.2328792367211     
        6500  -3656.8582512986131     
        6550  -3672.5506640582266     
        6600  -3688.3228837980214     
        6650  -3703.9797217051118     
        6700  -3719.4388354174216     
        6750  -3734.6914672850467     
        6800  -3749.7456013048486     
        6850  -3764.7099808237276     
        6900  -3779.4805316997217     
        6950  -3794.2121568292309     
        7000  -3808.7445904435367     
        7050  -3823.0757480184657     
        7100  -3837.2227498030238     
        7150  -3851.1718914227631     
        7200  -3864.9395846277939     
        7250  -3878.5368145838870     
        7300  -3891.9533310104166     
        7350  -3905.1873097984903     
        7400  -3918.2742188336592     
        7450  -3931.2096245572602     
        7500  -3944.2561486841896     
        7550  -3957.4379164060929     
        7600  -3970.7235428610343     
        7650  -3984.1791902127570     
        7700  -3997.4811477404255     
        7750  -4010.6226368583980     
        7800  -4023.6525285361322     
        7850  -4036.5213491914183     
        7900  -4049.2501738465639     
        7950  -4061.8308996974652     
        8000  -4074.2899249966331     
        8050  -4086.8533226426825     
        8100  -4099.3822874069174     
        8150  -4111.9093990990532     
        8200  -4124.2837411364071     
        8250  -4136.5435726023316     
        8300  -4148.7480772202398     
        8350  -4160.8127068419262     
        8400  -4172.9138617496392     
        8450  -4185.0993069709148     
        8500  -4197.2943766812996     
        8550  -4209.3688698480000     
        8600  -4221.3615318969132     
        8650  -4233.7824611834285     
        8700  -4246.1905354251112     
        8750  -4258.4611573541688     
        8800  -4270.6462603490663     
        8850  -4282.7155680488131     
        8900  -4294.6679327594902     
        8950  -4306.5739851970584     
        9000  -4318.3565410937326     
        9050  -4330.0152351187726     
        9100  -4341.5704160600399     
        9150  -4353.0166260281076     
        9200  -4364.3741344217096     
        9250  -4375.6139683451502     
        9300  -4386.7329438393072     
        9350  -4397.7329998094619     
        9400  -4408.6160339075941     
        9450  -4419.4291242644267     
