 k=    5.0000000000000000      a=   1.0000000000000000      b=  0.20000000000000001      r/b=           8
 x   SS-8 b
   0.0000000000000000       -5.6203464603840511E-005
   5.5555555555555558E-003  -5.6175085364954082E-005
   1.1111111111111112E-002  -5.6089920841149973E-005
   1.6666666666666666E-002  -5.5947891870264149E-005
   2.2222222222222223E-002  -5.5748870637940800E-005
   2.7777777777777776E-002  -5.5492686609955127E-005
   3.3333333333333333E-002  -5.5179134361752371E-005
   3.8888888888888890E-002  -5.4807982889566868E-005
   4.4444444444444446E-002  -5.4378985942834171E-005
   5.0000000000000003E-002  -5.3891892913243517E-005
   5.5555555555555552E-002  -5.3346459845714553E-005
   6.1111111111111109E-002  -5.2742460193492855E-005
   6.6666666666666666E-002  -5.2079695013325301E-005
   7.2222222222222215E-002  -5.1358002377966746E-005
   7.7777777777777779E-002  -5.0577265863851808E-005
   8.3333333333333329E-002  -4.9737422045625175E-005
   8.8888888888888892E-002  -4.8838466992560923E-005
   9.4444444444444456E-002  -4.7880461813016155E-005
  0.10000000000000002       -4.6863537331782749E-005
  0.10555555555555558       -4.5787898012502393E-005
  0.11111111111111115       -4.4653825254609563E-005
  0.11666666666666671       -4.3461680203170410E-005
  0.12222222222222227       -4.2211906211833336E-005
  0.12777777777777782       -4.0905031094841073E-005
  0.13333333333333339       -3.9541669294124550E-005
  0.13888888888888895       -3.8122524071878307E-005
  0.14444444444444451       -3.6648389817388972E-005
  0.15000000000000008       -3.5120154528913776E-005
  0.15555555555555564       -3.3538802497145724E-005
  0.16111111111111120       -3.1905417177174323E-005
  0.16666666666666677       -3.0221184193050929E-005
  0.17222222222222233       -2.8487394376765521E-005
  0.17777777777777790       -2.6705446706566254E-005
  0.18333333333333346       -2.4876850983543334E-005
  0.18888888888888902       -2.3003230075024936E-005
  0.19444444444444459       -2.1086321561313012E-005
  0.20000000000000015       -1.9127978648274786E-005
  0.20555555555555571       -1.7130170248622485E-005
  0.21111111111111128       -1.5094980183072457E-005
  0.21666666666666684       -1.3024605501601752E-005
  0.22222222222222240       -1.0921353967982618E-005
  0.22777777777777797       -8.7876407829950878E-006
  0.23333333333333353       -6.6259846411865754E-006
  0.23888888888888909       -4.4390032232633982E-006
  0.24444444444444466       -2.2294082234221541E-006
  0.25000000000000022       -1.2564208913236361E-015
  0.25555555555555576        2.2463380655763355E-006
  0.26111111111111135        4.5066454663652353E-006
  0.26666666666666689        6.7778906324055152E-006
  0.27222222222222248        9.0569771666084587E-006
  0.27777777777777801        1.1340750201987540E-005
  0.28333333333333360        1.3626002870802113E-005
  0.28888888888888914        1.5909482871426051E-005
  0.29444444444444473        1.8187899123458335E-005
  0.30000000000000027        2.0457928503579288E-005
  0.30555555555555586        2.2716222655525779E-005
  0.31111111111111139        2.4959414867629077E-005
  0.31666666666666698        2.7184127010875307E-005
  0.32222222222222252        2.9386976529604327E-005
  0.32777777777777811        3.1564583475924624E-005
  0.33333333333333365        3.3713577577768911E-005
  0.33888888888888924        3.5830605329358193E-005
  0.34444444444444478        3.7912337091707228E-005
  0.35000000000000037        3.9955474189744829E-005
  0.35555555555555590        4.1956755991648280E-005
  0.36111111111111149        4.3912966955132828E-005
  0.36666666666666703        4.5820943624679146E-005
  0.37222222222222262        4.7677581563054073E-005
  0.37777777777777816        4.9479842199965324E-005
  0.38333333333333375        5.1224759580284490E-005
  0.38888888888888928        5.2909446994007974E-005
  0.39444444444444487        5.4531103469937652E-005
  0.40000000000000041        5.6087020115021465E-005
  0.40555555555555600        5.7574586281334686E-005
  0.41111111111111154        5.8991295542840124E-005
  0.41666666666666713        6.0334751464312504E-005
  0.42222222222222267        6.1602673145185288E-005
  0.42777777777777826        6.2792900521479683E-005
  0.43333333333333379        6.3903399409569059E-005
  0.43888888888888938        6.4932266276088873E-005
  0.44444444444444492        6.5877732719067582E-005
  0.45000000000000051        6.6738169646066099E-005
  0.45555555555555605        6.7512091136042072E-005
  0.46111111111111164        6.8198157972488863E-005
  0.46666666666666717        6.8795180836475346E-005
  0.47222222222222276        6.9302123149164648E-005
  0.47777777777777830        6.9718103554560122E-005
  0.48333333333333389        7.0042398034318644E-005
  0.48888888888888943        7.0274441647660309E-005
  0.49444444444444502        7.0413829890664467E-005
