 k=    5.0000000000000000      a=   1.0000000000000000      b=  0.20000000000000001      r/b=          12
 x   TT-12b
   0.0000000000000000       -5.0029535030770019E-005
   5.5555555555555558E-003  -4.9973797574739872E-005
   1.1111111111111112E-002  -4.9807365295224360E-005
   1.6666666666666666E-002  -4.9532563890706392E-005
   2.2222222222222223E-002  -4.9153215601356885E-005
   2.7777777777777776E-002  -4.8674541227517375E-005
   3.3333333333333333E-002  -4.8102994988270101E-005
   3.8888888888888890E-002  -4.7446018666736694E-005
   4.4444444444444446E-002  -4.6711716027843720E-005
   5.0000000000000003E-002  -4.5908469787964093E-005
   5.5555555555555552E-002  -4.5044543442345809E-005
   6.1111111111111109E-002  -4.4127719513970763E-005
   6.6666666666666666E-002  -4.3165019211944194E-005
   7.2222222222222215E-002  -4.2162528980817198E-005
   7.7777777777777779E-002  -4.1125335724906727E-005
   8.3333333333333329E-002  -4.0057553459283448E-005
   8.8888888888888892E-002  -3.8962414303343732E-005
   9.4444444444444456E-002  -3.7842395721925315E-005
  0.10000000000000002       -3.6699360596353608E-005
  0.10555555555555558       -3.5534693607510927E-005
  0.11111111111111115       -3.4349424089415413E-005
  0.11666666666666671       -3.3144330776558548E-005
  0.12222222222222227       -3.1920027455763783E-005
  0.12777777777777782       -3.0677030664277234E-005
  0.13333333333333339       -2.9415811634389226E-005
  0.13888888888888895       -2.8136835043220622E-005
  0.14444444444444451       -2.6840587075987366E-005
  0.15000000000000008       -2.5527595053702542E-005
  0.15555555555555564       -2.4198440538496783E-005
  0.16111111111111120       -2.2853767484024480E-005
  0.16666666666666677       -2.1494286681692076E-005
  0.17222222222222233       -2.0120777480965890E-005
  0.17777777777777790       -1.8734087536892059E-005
  0.18333333333333346       -1.7335131157062437E-005
  0.18888888888888902       -1.5924886677833463E-005
  0.19444444444444459       -1.4504393189119166E-005
  0.20000000000000015       -1.3074746842570494E-005
  0.20555555555555571       -1.1637096913673554E-005
  0.21111111111111128       -1.0192641740173168E-005
  0.21666666666666684       -8.7426246232138496E-006
  0.22222222222222240       -7.2883297509792157E-006
  0.22777777777777797       -5.8310781851172572E-006
  0.23333333333333353       -4.3722239359971563E-006
  0.23888888888888909       -2.9131501426839280E-006
  0.24444444444444466       -1.4552653662497866E-006
  0.25000000000000022        5.2924595065645404E-020
  0.25555555555555576        1.4511972032599719E-006
  0.26111111111111135        2.8968624890276801E-006
  0.26666666666666689        4.3355203475125443E-006
  0.27222222222222248        5.7656866529863292E-006
  0.27777777777777801        7.1858717007829790E-006
  0.28333333333333360        8.5945831467162327E-006
  0.28888888888888914        9.9903288535546281E-006
  0.29444444444444473        1.1371619648971023E-005
  0.30000000000000027        1.2736971998966295E-005
  0.30555555555555586        1.4084910600412014E-005
  0.31111111111111139        1.5413970896113234E-005
  0.31666666666666698        1.6722701514949521E-005
  0.32222222222222252        1.8009666639912451E-005
  0.32777777777777811        1.9273448305707955E-005
  0.33333333333333365        2.0512648628156254E-005
  0.33888888888888924        2.1725891966240180E-005
  0.34444444444444478        2.2911827018526342E-005
  0.35000000000000037        2.4069128854131283E-005
  0.35555555555555590        2.5196500879462463E-005
  0.36111111111111149        2.6292676741032816E-005
  0.36666666666666703        2.7356422163949246E-005
  0.37222222222222262        2.8386536726888796E-005
  0.37777777777777816        2.9381855573417647E-005
  0.38333333333333375        3.0341251059107036E-005
  0.38888888888888928        3.1263634333543587E-005
  0.39444444444444487        3.2147956858840259E-005
  0.40000000000000041        3.2993211862061844E-005
  0.40555555555555600        3.3798435722044068E-005
  0.41111111111111154        3.4562709290156277E-005
  0.41666666666666713        3.5285159143661477E-005
  0.42222222222222267        3.5964958772004162E-005
  0.42777777777777826        3.6601329695452550E-005
  0.43333333333333379        3.7193542513781065E-005
  0.43888888888888938        3.7740917886696068E-005
  0.44444444444444492        3.8242827443831922E-005
  0.45000000000000051        3.8698694624657159E-005
  0.45555555555555605        3.9107995446970286E-005
  0.46111111111111164        3.9470259203099610E-005
  0.46666666666666717        3.9785069087437647E-005
  0.47222222222222276        4.0052062745723475E-005
  0.47777777777777830        4.0270932757330141E-005
  0.48333333333333389        4.0441427040732990E-005
  0.48888888888888943        4.0563349186399553E-005
  0.49444444444444502        4.0636558716947079E-005
