 k=    5.0000000000000000      a=   1.0000000000000000      b=  0.20000000000000001      r/b=           6
 x   SS-6 b
   0.0000000000000000       -7.5053912694586047E-005
   5.5555555555555558E-003  -7.5016625392609228E-005
   1.1111111111111112E-002  -7.4904721067333080E-005
   1.6666666666666666E-002  -7.4718074257792879E-005
   2.2222222222222223E-002  -7.4456481745903186E-005
   2.7777777777777776E-002  -7.4119671023504990E-005
   3.3333333333333333E-002  -7.3707311468770552E-005
   3.8888888888888890E-002  -7.3219027640078368E-005
   4.4444444444444446E-002  -7.2654414031893296E-005
   5.0000000000000003E-002  -7.2013050631007230E-005
   5.5555555555555552E-002  -7.1294518654157964E-005
   6.1111111111111109E-002  -7.0498415929146879E-005
   6.6666666666666666E-002  -6.9624371486679942E-005
   7.2222222222222215E-002  -6.8672059046001889E-005
   7.7777777777777779E-002  -6.7641209192238712E-005
   8.3333333333333329E-002  -6.6531620148657677E-005
   8.8888888888888892E-002  -6.5343167137387265E-005
   9.4444444444444456E-002  -6.4075810395093573E-005
  0.10000000000000002       -6.2729601965439587E-005
  0.10555555555555558       -6.1304691429254910E-005
  0.11111111111111115       -5.9801330758226335E-005
  0.11666666666666671       -5.8219878490869418E-005
  0.12222222222222227       -5.6560803432435463E-005
  0.12777777777777782       -5.4824688074587794E-005
  0.13333333333333339       -5.3012231916722019E-005
  0.13888888888888895       -5.1124254848650464E-005
  0.14444444444444451       -4.9161700723486762E-005
  0.15000000000000008       -4.7125641209428781E-005
  0.15555555555555564       -4.5017279959773936E-005
  0.16111111111111120       -4.2837957083179003E-005
  0.16666666666666677       -4.0589153834047924E-005
  0.17222222222222233       -3.8272497381271398E-005
  0.17777777777777790       -3.5889765459501924E-005
  0.18333333333333346       -3.3442890668658797E-005
  0.18888888888888902       -3.0933964171398615E-005
  0.19444444444444459       -2.8365238548925910E-005
  0.20000000000000015       -2.5739129612364748E-005
  0.20555555555555571       -2.3058217024745270E-005
  0.21111111111111128       -2.0325243658432860E-005
  0.21666666666666684       -1.7543113683869845E-005
  0.22222222222222240       -1.4714889448017264E-005
  0.22777777777777797       -1.1843787248023376E-005
  0.23333333333333353       -8.9331721344137368E-006
  0.23888888888888909       -5.9865518891292198E-006
  0.24444444444444466       -3.0075703202512441E-006
  0.25000000000000022       -1.6954890447282743E-015
  0.25555555555555576        3.0322654329706592E-006
  0.26111111111111135        6.0852193543469060E-006
  0.26666666666666689        9.1547504904110962E-006
  0.27222222222222248        1.2236651518321304E-005
  0.27777777777777801        1.5326627858153128E-005
  0.28333333333333360        1.8420306642657985E-005
  0.28888888888888914        2.1513245844739859E-005
  0.29444444444444473        2.4600943549306783E-005
  0.30000000000000027        2.7678847358990481E-005
  0.30555555555555586        3.0742363924444350E-005
  0.31111111111111139        3.3786868589980599E-005
  0.31666666666666698        3.6807715144550744E-005
  0.32222222222222252        3.9800245666787347E-005
  0.32777777777777811        4.2759800451251372E-005
  0.33333333333333365        4.5681728001286463E-005
  0.33888888888888924        4.8561395072127138E-005
  0.34444444444444478        5.1394196746184926E-005
  0.35000000000000037        5.4175566520821366E-005
  0.35555555555555590        5.6900986387422798E-005
  0.36111111111111149        5.9565996879270934E-005
  0.36666666666666703        6.2166207064527634E-005
  0.37222222222222262        6.4697304459667121E-005
  0.37777777777777816        6.7155064837874358E-005
  0.38333333333333375        6.9535361906277696E-005
  0.38888888888888928        7.1834176825433897E-005
  0.39444444444444487        7.4047607544166185E-005
  0.40000000000000041        7.6171877922745677E-005
  0.40555555555555600        7.8203346617425595E-005
  0.41111111111111154        8.0138515699538856E-005
  0.41666666666666713        8.1974038982702156E-005
  0.42222222222222267        8.3706730032195883E-005
  0.42777777777777826        8.5333569831167011E-005
  0.43333333333333379        8.6851714079163813E-005
  0.43888888888888938        8.8258500099329780E-005
  0.44444444444444492        8.9551453331715886E-005
  0.45000000000000051        9.0728293391225597E-005
  0.45555555555555605        9.1786939670097001E-005
  0.46111111111111164        9.2725516466072739E-005
  0.46666666666666717        9.3542357619023377E-005
  0.47222222222222276        9.4236010640228048E-005
  0.47777777777777830        9.4805240320277809E-005
  0.48333333333333389        9.5249031803219545E-005
  0.48888888888888943        9.5566593116357473E-005
  0.49444444444444502        9.5757357147042570E-005
