 k=    5.0000000000000000      a=   5.0000000000000000      b=   1.0000000000000000      r/b=           6
 x   SS-6 b
   0.0000000000000000       -3.7323207817460350E-003
   5.5555555555555558E-003  -3.7312038790321164E-003
   1.1111111111111112E-002  -3.7278442033211756E-003
   1.6666666666666666E-002  -3.7222150396329858E-003
   2.2222222222222223E-002  -3.7142724775559811E-003
   2.7777777777777776E-002  -3.7039562952961881E-003
   3.3333333333333333E-002  -3.6911911259041273E-003
   3.8888888888888890E-002  -3.6758878433261030E-003
   4.4444444444444446E-002  -3.6579450992836578E-003
   5.0000000000000003E-002  -3.6372509414621915E-003
   5.5555555555555552E-002  -3.6136844481292436E-003
   6.1111111111111109E-002  -3.5871173230434751E-003
   6.6666666666666666E-002  -3.5574154058166606E-003
   7.2222222222222215E-002  -3.5244400653688078E-003
   7.7777777777777779E-002  -3.4880494565384897E-003
   8.3333333333333329E-002  -3.4480996313919696E-003
   8.8888888888888892E-002  -3.4044455067599230E-003
   9.4444444444444456E-002  -3.3569416977868027E-003
  0.10000000000000002       -3.3054432337936237E-003
  0.10555555555555558       -3.2498061776929932E-003
  0.11111111111111115       -3.1898881737674133E-003
  0.11666666666666671       -3.1255489510561324E-003
  0.12222222222222227       -3.0566508110529229E-003
  0.12777777777777782       -2.9830591289656985E-003
  0.13333333333333339       -2.9046428973817677E-003
  0.13888888888888895       -2.8212753396548106E-003
  0.14444444444444451       -2.7328346174294998E-003
  0.15000000000000008       -2.6392046521637527E-003
  0.15555555555555564       -2.5402760740782728E-003
  0.16111111111111120       -2.4359473036231019E-003
  0.16666666666666677       -2.3261257605798843E-003
  0.17222222222222233       -2.2107291849983897E-003
  0.17777777777777790       -2.0896870433901355E-003
  0.18333333333333346       -1.9629419843489562E-003
  0.18888888888888902       -1.8304513014409881E-003
  0.19444444444444459       -1.6921883588856491E-003
  0.20000000000000015       -1.5481439376749220E-003
  0.20555555555555571       -1.3983274659790611E-003
  0.21111111111111128       -1.2427681068424958E-003
  0.21666666666666684       -1.0815156867003820E-003
  0.22222222222222240       -9.1464145849327948E-004
  0.22777777777777797       -7.4223870178663747E-004
  0.23333333333333353       -5.6442316851277338E-004
  0.23888888888888909       -3.8133338653011887E-004
  0.24444444444444466       -1.9313083439505383E-004
  0.25000000000000022       -1.0975227032458878E-013
  0.25555555555555576        1.9785166521401785E-004
  0.26111111111111135        4.0019389025462937E-004
  0.26666666666666689        6.0677381696872142E-004
  0.27222222222222248        8.1731632104254726E-004
  0.27777777777777801        1.0315244176515822E-003
  0.28333333333333360        1.2490797523865521E-003
  0.28888888888888914        1.4696431782541637E-003
  0.29444444444444473        1.6928554202863071E-003
  0.30000000000000027        1.9183378295510457E-003
  0.30555555555555586        2.1456932283145740E-003
  0.31111111111111139        2.3745068478196012E-003
  0.31666666666666698        2.6043473596741910E-003
  0.32222222222222252        2.8347680012310791E-003
  0.32777777777777811        3.0653077946222653E-003
  0.33333333333333365        3.2954928583196932E-003
  0.33888888888888924        3.5248378092529857E-003
  0.34444444444444478        3.7528472526414734E-003
  0.35000000000000037        3.9790173558115404E-003
  0.35555555555555590        4.2028375013802534E-003
  0.36111111111111149        4.4237920143105651E-003
  0.36666666666666703        4.6413619564849547E-003
  0.37222222222222262        4.8550269816197578E-003
  0.37777777777777816        5.0642672425580543E-003
  0.38333333333333375        5.2685653422394384E-003
  0.38888888888888928        5.4674083189707161E-003
  0.39444444444444487        5.6602896560017284E-003
  0.40000000000000041        5.8467113048738875E-003
  0.40555555555555600        6.0261857115438879E-003
  0.41111111111111154        6.1982378339109686E-003
  0.41666666666666713        6.3624071390890021E-003
  0.42222222222222267        6.5182495685839892E-003
  0.42777777777777826        6.6653394594364057E-003
  0.43333333333333379        6.8032714094242910E-003
  0.43888888888888938        6.9316620745233449E-003
  0.44444444444444492        7.0501518870718684E-003
  0.45000000000000051        7.1584066833999659E-003
  0.45555555555555605        7.2561192301500883E-003
  0.46111111111111164        7.3430106390280714E-003
  0.46666666666666717        7.4188316603979237E-003
  0.47222222222222276        7.4833638468363630E-003
  0.47777777777777830        7.5364205786119911E-003
  0.48333333333333389        7.5778479439376307E-003
  0.48888888888888943        7.6075254678191328E-003
  0.49444444444444502        7.6253666843756002E-003
