 k=    5.0000000000000000      a=   5.0000000000000000      b=   1.0000000000000000      r/b=          10
 x   TT-10b
   0.0000000000000000       -2.6668929944589121E-003
   5.5555555555555558E-003  -2.6614894184948282E-003
   1.1111111111111112E-002  -2.6454174933957320E-003
   1.6666666666666666E-002  -2.6190879004006221E-003
   2.2222222222222223E-002  -2.5831655993422838E-003
   2.7777777777777776E-002  -2.5385393868792871E-003
   3.3333333333333333E-002  -2.4862779197024057E-003
   3.8888888888888890E-002  -2.4275729807939073E-003
   4.4444444444444446E-002  -2.3636733474659628E-003
   5.0000000000000003E-002  -2.2958155271986893E-003
   5.5555555555555552E-002  -2.2251595335130180E-003
   6.1111111111111109E-002  -2.1527376086490110E-003
   6.6666666666666666E-002  -2.0794211779075812E-003
   7.2222222222222215E-002  -2.0059073590295265E-003
   7.7777777777777779E-002  -1.9327226203754617E-003
   8.3333333333333329E-002  -1.8602388661616341E-003
   8.8888888888888892E-002  -1.7886966271907735E-003
   9.4444444444444456E-002  -1.7182307306026269E-003
  0.10000000000000002       -1.6488951327037760E-003
  0.10555555555555558       -1.5806849599069872E-003
  0.11111111111111115       -1.5135549020400096E-003
  0.11666666666666671       -1.4474338476568823E-003
  0.12222222222222227       -1.3822360786573682E-003
  0.12777777777777782       -1.3178695357666981E-003
  0.13333333333333339       -1.2542417123894464E-003
  0.13888888888888895       -1.1912636986245733E-003
  0.14444444444444451       -1.1288528246732386E-003
  0.15000000000000008       -1.0669342703464601E-003
  0.15555555555555564       -1.0054419290987501E-003
  0.16111111111111120       -9.4431874724979360E-004
  0.16666666666666677       -8.8351670355407480E-004
  0.17222222222222233       -8.2299655047030063E-004
  0.17777777777777790       -7.6272740480907303E-004
  0.18333333333333346       -7.0268625006481456E-004
  0.18888888888888902       -6.4285739392485784E-004
  0.19444444444444459       -5.8323191067898798E-004
  0.20000000000000015       -5.2380708831382809E-004
  0.20555555555555571       -4.6458589295781820E-004
  0.21111111111111128       -4.0557645834203316E-004
  0.21666666666666684       -3.4679160445268533E-004
  0.22222222222222240       -2.8824838717072941E-004
  0.22777777777777797       -2.2996767910826116E-004
  0.23333333333333353       -1.7197378081960880E-004
  0.23888888888888909       -1.1429406093841707E-004
  0.24444444444444466       -5.6958623432477564E-005
  0.25000000000000022        2.0667294488821976E-018
  0.25555555555555576        5.6547134413149440E-005
  0.26111111111111135        1.1264622495403099E-004
  0.26666666666666689        1.6825908095018720E-004
  0.27222222222222248        2.2334610251273907E-004
  0.27777777777777801        2.7786649128754470E-004
  0.28333333333333360        3.3177844684457422E-004
  0.28888888888888914        3.8503935005572621E-004
  0.29444444444444473        4.3760593468044332E-004
  0.30000000000000027        4.8943444824410336E-004
  0.30555555555555586        5.4048080317960082E-004
  0.31111111111111139        5.9070071911040631E-004
  0.31666666666666698        6.4004985701177791E-004
  0.32222222222222252        6.8848394596265363E-004
  0.32777777777777811        7.3595890304417914E-004
  0.33333333333333365        7.8243094695949495E-004
  0.33888888888888924        8.2785670578111831E-004
  0.34444444444444478        8.7219331929038726E-004
  0.35000000000000037        9.1539853619651470E-004
  0.35555555555555590        9.5743080660530685E-004
  0.36111111111111149        9.9824936999717341E-004
  0.36666666666666703        1.0378143388893439E-003
  0.37222222222222262        1.0760867784606984E-003
  0.37777777777777816        1.1130287823103832E-003
  0.38333333333333375        1.1486035444700951E-003
  0.38888888888888928        1.1827754277443133E-003
  0.39444444444444487        1.2155100286865665E-003
  0.40000000000000041        1.2467742391021181E-003
  0.40555555555555600        1.2765363042572418E-003
  0.41111111111111154        1.3047658778761377E-003
  0.41666666666666713        1.3314340739118947E-003
  0.42222222222222267        1.3565135152330383E-003
  0.42777777777777826        1.3799783792719609E-003
  0.43333333333333379        1.4018044405064612E-003
  0.43888888888888938        1.4219691100276588E-003
  0.44444444444444492        1.4404514720656235E-003
  0.45000000000000051        1.4572323175809894E-003
  0.45555555555555605        1.4722941748637568E-003
  0.46111111111111164        1.4856213371166073E-003
  0.46666666666666717        1.4971998874297669E-003
  0.47222222222222276        1.5070177202721425E-003
  0.47777777777777830        1.5150645606302258E-003
  0.48333333333333389        1.5213319798845391E-003
  0.48888888888888943        1.5258134088656648E-003
  0.49444444444444502        1.5285041481013324E-003
