 k=    5.0000000000000000      a=   10.000000000000000      b=   2.0000000000000000      r=           6
 x   SS-6 b
   0.0000000000000000       -9.7035890700700508E-003
   5.5555555555555558E-003  -9.7015323346992793E-003
   1.1111111111111112E-002  -9.6953327530191966E-003
   1.6666666666666666E-002  -9.6849027419469279E-003
   2.2222222222222223E-002  -9.6700981084653637E-003
   2.7777777777777776E-002  -9.6507206055064746E-003
   3.3333333333333333E-002  -9.6265212978670061E-003
   3.8888888888888890E-002  -9.5972045529237326E-003
   4.4444444444444446E-002  -9.5624324512352671E-003
   5.0000000000000003E-002  -9.5218294107150703E-003
   5.5555555555555552E-002  -9.4749868319988061E-003
   6.1111111111111109E-002  -9.4214675988187474E-003
   6.6666666666666666E-002  -9.3608103010346441E-003
   7.2222222222222215E-002  -9.2925330853727058E-003
   7.7777777777777779E-002  -9.2161370762521792E-003
   8.3333333333333329E-002  -9.1311093437389714E-003
   8.8888888888888892E-002  -9.0369254260536346E-003
   9.4444444444444456E-002  -8.9330514395358739E-003
  0.10000000000000002       -8.8189458295441798E-003
  0.10555555555555558       -8.6940608319841742E-003
  0.11111111111111115       -8.5578437276693283E-003
  0.11666666666666671       -8.4097379812140410E-003
  0.12222222222222227       -8.2491843630836861E-003
  0.12777777777777782       -8.0756221578944867E-003
  0.13333333333333339       -7.8884905637566904E-003
  0.13888888888888895       -7.6872303856348285E-003
  0.14444444444444451       -7.4712861192424004E-003
  0.15000000000000008       -7.2401085096030892E-003
  0.15555555555555564       -6.9931576489519684E-003
  0.16111111111111120       -6.7299066515645574E-003
  0.16666666666666677       -6.4498459089282843E-003
  0.17222222222222233       -6.1524878894413442E-003
  0.17777777777777790       -5.8373724061890715E-003
  0.18333333333333346       -5.5040722392254594E-003
  0.18888888888888902       -5.1521989704916516E-003
  0.19444444444444459       -4.7814088744989585E-003
  0.20000000000000015       -4.3914087085624885E-003
  0.20555555555555571       -3.9819612622023067E-003
  0.21111111111111128       -3.5528905530086848E-003
  0.21666666666666684       -3.1040865905308749E-003
  0.22222222222222240       -2.6355096647436372E-003
  0.22777777777777797       -2.1471941463450830E-003
  0.23333333333333353       -1.6392518092503328E-003
  0.23888888888888909       -1.1118746999133448E-003
  0.24444444444444466       -5.6533758402398668E-004
  0.25000000000000022       -3.2252848055936838E-013
  0.25555555555555576        5.8369205413683176E-004
  0.26111111111111135        1.1852047908876304E-003
  0.26666666666666689        1.8039156415061114E-003
  0.27222222222222248        2.4391126143836726E-003
  0.27777777777777801        3.0899940048009587E-003
  0.28333333333333360        3.7556684719748322E-003
  0.28888888888888914        4.4351555007919093E-003
  0.29444444444444473        5.1273862684014645E-003
  0.30000000000000027        5.8312049368672240E-003
  0.30555555555555586        6.5453703928486841E-003
  0.31111111111111139        7.2685584539963610E-003
  0.31666666666666698        7.9993645595655329E-003
  0.32222222222222252        8.7363069598266774E-003
  0.32777777777777811        9.4778304153237264E-003
  0.33333333333333365        1.0222310412979035E-002
  0.33888888888888924        1.0968057901595329E-002
  0.34444444444444478        1.1713324544509367E-002
  0.35000000000000037        1.2456308482103377E-002
  0.35555555555555590        1.3195160591627463E-002
  0.36111111111111149        1.3927991226420125E-002
  0.36666666666666703        1.4652877411167844E-002
  0.37222222222222262        1.5367870464415007E-002
  0.37777777777777816        1.6071004014172271E-002
  0.38333333333333375        1.6760302367232298E-002
  0.38888888888888928        1.7433789187800065E-002
  0.39444444444444487        1.8089496436275509E-002
  0.40000000000000041        1.8725473514644694E-002
  0.40555555555555600        1.9339796560930662E-002
  0.41111111111111154        1.9930577831648814E-002
  0.41666666666666713        2.0495975108218763E-002
  0.42222222222222267        2.1034201060929562E-002
  0.42777777777777826        2.1543532502248185E-002
  0.43333333333333379        2.2022319460286793E-002
  0.43888888888888938        2.2468994002808360E-002
  0.44444444444444492        2.2882078742650948E-002
  0.45000000000000051        2.3260194956510199E-002
  0.45555555555555605        2.3602070251067496E-002
  0.46111111111111164        2.3906545713002804E-002
  0.46666666666666717        2.4172582483005838E-002
  0.47222222222222276        2.4399267697898162E-002
  0.47777777777777830        2.4585819749916756E-002
  0.48333333333333389        2.4731592817565214E-002
  0.48888888888888943        2.4836080628449025E-002
  0.49444444444444502        2.4898919421077581E-002
