 k=    2.0000000000000000      a=   4.0000000000000000      b=   2.0000000000000000      r=           3
 x   SS-3b
   0.0000000000000000       -3.5623924786463523E-003
   5.5555555555555558E-003  -3.5606703787277052E-003
   1.1111111111111112E-002  -3.5555034832093243E-003
   1.6666666666666666E-002  -3.5468900096853593E-003
   2.2222222222222223E-002  -3.5348270037182297E-003
   2.7777777777777776E-002  -3.5193103632465647E-003
   3.3333333333333333E-002  -3.5003348728574368E-003
   3.8888888888888890E-002  -3.4778942480283115E-003
   4.4444444444444446E-002  -3.4519811894803808E-003
   5.0000000000000003E-002  -3.4225874478251137E-003
   5.5555555555555552E-002  -3.3897038987309711E-003
   6.1111111111111109E-002  -3.3533206288876888E-003
   6.6666666666666666E-002  -3.3134270331009780E-003
   7.2222222222222215E-002  -3.2700119229115898E-003
   7.7777777777777779E-002  -3.2230636471983205E-003
   8.3333333333333329E-002  -3.1725702252943361E-003
   8.8888888888888892E-002  -3.1185194932189411E-003
   9.4444444444444456E-002  -3.0608992637008530E-003
  0.10000000000000002       -2.9996975007424188E-003
  0.10555555555555558       -2.9349025095441478E-003
  0.11111111111111115       -2.8665031426728031E-003
  0.11666666666666671       -2.7944890234101361E-003
  0.12222222222222227       -2.7188507872593602E-003
  0.12777777777777782       -2.6395803426078833E-003
  0.13333333333333339       -2.5566711515426417E-003
  0.13888888888888895       -2.4701185317831781E-003
  0.14444444444444451       -2.3799199806315580E-003
  0.15000000000000008       -2.2860755217314920E-003
  0.15555555555555564       -2.1885880752759842E-003
  0.16111111111111120       -2.0874638520976740E-003
  0.16666666666666677       -1.9827127718145569E-003
  0.17222222222222233       -1.8743489048816237E-003
  0.17777777777777790       -1.7623909380142674E-003
  0.18333333333333346       -1.6468626620015630E-003
  0.18888888888888902       -1.5277934804184242E-003
  0.19444444444444459       -1.4052189371799933E-003
  0.20000000000000015       -1.2791812602669639E-003
  0.20555555555555571       -1.1497299182976360E-003
  0.21111111111111128       -1.0169221859457269E-003
  0.21666666666666684       -8.8082371351933691E-004
  0.22222222222222240       -7.4150909534624046E-004
  0.22777777777777797       -5.9906243097580423E-004
  0.23333333333333353       -4.5357787263161783E-004
  0.23888888888888909       -3.0516015185487255E-004
  0.24444444444444466       -1.5392507788860744E-004
  0.25000000000000022       -8.7129628800817747E-014
  0.25555555555555576        1.5647577349096612E-004
  0.26111111111111135        3.1535060912249441E-004
  0.26666666666666689        4.7646023972645261E-004
  0.27222222222222248        6.3962752373417824E-004
  0.27777777777777801        8.0466227733161908E-004
  0.28333333333333360        9.7136118625770730E-004
  0.28888888888888914        1.1395078025979288E-003
  0.29444444444444473        1.3088726311680267E-003
  0.30000000000000027        1.4792133091624151E-003
  0.30555555555555586        1.6502748817692964E-003
  0.31111111111111139        1.8217901754532116E-003
  0.31666666666666698        1.9934802695976369E-003
  0.32222222222222252        2.1650550662045032E-003
  0.32777777777777811        2.3362139563801198E-003
  0.33333333333333365        2.5066465814105919E-003
  0.33888888888888924        2.6760336853533569E-003
  0.34444444444444478        2.8440480552508690E-003
  0.35000000000000037        3.0103555443111289E-003
  0.35555555555555590        3.1746161726982501E-003
  0.36111111111111149        3.3364852999349282E-003
  0.36666666666666703        3.4956148623352845E-003
  0.37222222222222262        3.6516546683603456E-003
  0.37777777777777816        3.8042537443168578E-003
  0.38333333333333375        3.9530617224029143E-003
  0.38888888888888928        4.0977302627392001E-003
  0.39444444444444487        4.2379145007138868E-003
  0.40000000000000041        4.3732745107118078E-003
  0.40555555555555600        4.5034767770964603E-003
  0.41111111111111154        4.6281956631685625E-003
  0.41666666666666713        4.7471148687386775E-003
  0.42222222222222267        4.8599288669270418E-003
  0.42777777777777826        4.9663443108424968E-003
  0.43333333333333379        5.0660814008969502E-003
  0.43888888888888938        5.1588752036834922E-003
  0.44444444444444492        5.2444769135855072E-003
  0.45000000000000051        5.3226550485931685E-003
  0.45555555555555605        5.3931965721794751E-003
  0.46111111111111164        5.4559079335316923E-003
  0.46666666666666717        5.5106160189430514E-003
  0.47222222222222276        5.5571690077392249E-003
  0.47777777777777830        5.5954371267440319E-003
  0.48333333333333389        5.6253132979708848E-003
  0.48888888888888943        5.6467136749575250E-003
  0.49444444444444502        5.6595780639351881E-003
